id.orig_h,window_start,window_end,attack_phase_nunique,is_attack_count,is_attack_ratio,is_attack_any,is_attack_majority,is_attack
172.18.0.9,1767570366.403881,1767570381.403881,1,0,0.0,0,0,0
172.18.0.9,1767570371.403881,1767570386.403881,1,0,0.0,0,0,0
172.18.0.9,1767570376.403881,1767570391.403881,1,0,0.0,0,0,0
172.18.0.9,1767570441.403881,1767570456.403881,1,0,0.0,0,0,0
172.18.0.9,1767570446.403881,1767570461.403881,1,0,0.0,0,0,0
172.18.0.9,1767570451.403881,1767570466.403881,1,0,0.0,0,0,0
172.18.0.9,1767570461.403881,1767570476.403881,1,0,0.0,0,0,0
172.18.0.9,1767570466.403881,1767570481.403881,1,0,0.0,0,0,0
172.18.0.9,1767570471.403881,1767570486.403881,1,0,0.0,0,0,0
172.18.0.9,1767570491.403881,1767570506.403881,1,0,0.0,0,0,0
172.18.0.9,1767570496.403881,1767570511.403881,1,0,0.0,0,0,0
172.18.0.9,1767570501.403881,1767570516.403881,1,0,0.0,0,0,0
172.18.0.9,1767571076.403881,1767571091.403881,1,0,0.0,0,0,0
172.18.0.9,1767571081.403881,1767571096.403881,1,0,0.0,0,0,0
172.18.0.9,1767571086.403881,1767571101.403881,1,0,0.0,0,0,0
172.18.0.9,1767571166.403881,1767571181.403881,1,0,0.0,0,0,0
172.18.0.9,1767571171.403881,1767571186.403881,1,0,0.0,0,0,0
172.18.0.9,1767571176.403881,1767571191.403881,1,0,0.0,0,0,0
172.18.0.9,1767571191.403881,1767571206.403881,1,0,0.0,0,0,0
172.18.0.9,1767571196.403881,1767571211.403881,1,0,0.0,0,0,0
172.18.0.9,1767571201.403881,1767571216.403881,1,0,0.0,0,0,0
172.18.0.9,1767571221.403881,1767571236.403881,1,0,0.0,0,0,0
172.18.0.9,1767571226.403881,1767571241.403881,1,0,0.0,0,0,0
172.18.0.9,1767571231.403881,1767571246.403881,1,0,0.0,0,0,0
172.18.0.9,1767571236.403881,1767571251.403881,1,0,0.0,0,0,0
172.18.0.9,1767571241.403881,1767571256.403881,1,0,0.0,0,0,0
172.18.0.9,1767571351.403881,1767571366.403881,1,0,0.0,0,0,0
172.18.0.9,1767571356.403881,1767571371.403881,1,0,0.0,0,0,0
172.18.0.9,1767571361.403881,1767571376.403881,1,0,0.0,0,0,0
172.18.0.9,1767571371.403881,1767571386.403881,1,0,0.0,0,0,0
172.18.0.9,1767571376.403881,1767571391.403881,1,0,0.0,0,0,0
172.18.0.9,1767571381.403881,1767571396.403881,1,0,0.0,0,0,0
172.18.0.9,1767571386.403881,1767571401.403881,1,0,0.0,0,0,0
172.18.0.9,1767571391.403881,1767571406.403881,1,0,0.0,0,0,0
172.18.0.9,1767571646.403881,1767571661.403881,1,0,0.0,0,0,0
172.18.0.9,1767571651.403881,1767571666.403881,1,0,0.0,0,0,0
172.18.0.9,1767571656.403881,1767571671.403881,1,0,0.0,0,0,0
172.18.0.9,1767571686.403881,1767571701.403881,1,0,0.0,0,0,0
172.18.0.9,1767571691.403881,1767571706.403881,1,0,0.0,0,0,0
172.18.0.9,1767571696.403881,1767571711.403881,1,0,0.0,0,0,0
172.18.0.9,1767571731.403881,1767571746.403881,1,0,0.0,0,0,0
172.18.0.9,1767571736.403881,1767571751.403881,1,0,0.0,0,0,0
172.18.0.9,1767571741.403881,1767571756.403881,1,0,0.0,0,0,0
172.18.0.9,1767571976.403881,1767571991.403881,1,0,0.0,0,0,0
172.18.0.9,1767571981.403881,1767571996.403881,1,0,0.0,0,0,0
172.18.0.9,1767571986.403881,1767572001.403881,1,0,0.0,0,0,0
172.18.0.9,1767572041.403881,1767572056.403881,1,0,0.0,0,0,0
172.18.0.9,1767572046.403881,1767572061.403881,1,0,0.0,0,0,0
172.18.0.9,1767572051.403881,1767572066.403881,1,0,0.0,0,0,0
172.18.0.9,1767572096.403881,1767572111.403881,1,0,0.0,0,0,0
172.18.0.9,1767572101.403881,1767572116.403881,1,0,0.0,0,0,0
172.18.0.9,1767572106.403881,1767572121.403881,1,0,0.0,0,0,0
172.18.0.9,1767572241.403881,1767572256.403881,1,0,0.0,0,0,0
172.18.0.9,1767572246.403881,1767572261.403881,1,0,0.0,0,0,0
172.18.0.9,1767572251.403881,1767572266.403881,1,0,0.0,0,0,0
172.18.0.9,1767572401.403881,1767572416.403881,1,0,0.0,0,0,0
172.18.0.9,1767572406.403881,1767572421.403881,1,0,0.0,0,0,0
172.18.0.9,1767572411.403881,1767572426.403881,1,0,0.0,0,0,0
172.18.0.9,1767572521.403881,1767572536.403881,1,0,0.0,0,0,0
172.18.0.9,1767572526.403881,1767572541.403881,1,0,0.0,0,0,0
172.18.0.9,1767572531.403881,1767572546.403881,1,0,0.0,0,0,0
172.18.0.9,1767572656.403881,1767572671.403881,1,0,0.0,0,0,0
172.18.0.9,1767572661.403881,1767572676.403881,1,0,0.0,0,0,0
172.18.0.9,1767572666.403881,1767572681.403881,1,0,0.0,0,0,0
172.18.0.9,1767572786.403881,1767572801.403881,1,0,0.0,0,0,0
172.18.0.9,1767572791.403881,1767572806.403881,1,0,0.0,0,0,0
172.18.0.9,1767572796.403881,1767572811.403881,1,0,0.0,0,0,0
172.18.0.9,1767572846.403881,1767572861.403881,1,0,0.0,0,0,0
172.18.0.9,1767572851.403881,1767572866.403881,1,0,0.0,0,0,0
172.18.0.9,1767572856.403881,1767572871.403881,1,0,0.0,0,0,0
172.18.0.9,1767572891.403881,1767572906.403881,1,0,0.0,0,0,0
172.18.0.9,1767572896.403881,1767572911.403881,1,0,0.0,0,0,0
172.18.0.9,1767572901.403881,1767572916.403881,1,0,0.0,0,0,0
172.18.0.9,1767572946.403881,1767572961.403881,1,0,0.0,0,0,0
172.18.0.9,1767572951.403881,1767572966.403881,1,0,0.0,0,0,0
172.18.0.9,1767572956.403881,1767572971.403881,1,0,0.0,0,0,0
172.18.0.9,1767573436.403881,1767573451.403881,1,0,0.0,0,0,0
172.18.0.9,1767573441.403881,1767573456.403881,1,0,0.0,0,0,0
172.18.0.9,1767573446.403881,1767573461.403881,1,0,0.0,0,0,0
172.18.0.9,1767573606.403881,1767573621.403881,1,0,0.0,0,0,0
172.18.0.9,1767573611.403881,1767573626.403881,1,0,0.0,0,0,0
172.18.0.9,1767573616.403881,1767573631.403881,1,0,0.0,0,0,0
172.18.0.9,1767573626.403881,1767573641.403881,1,0,0.0,0,0,0
172.18.0.9,1767573631.403881,1767573646.403881,1,0,0.0,0,0,0
172.18.0.9,1767573636.403881,1767573651.403881,1,0,0.0,0,0,0
172.18.0.9,1767573651.403881,1767573666.403881,1,0,0.0,0,0,0
172.18.0.9,1767573656.403881,1767573671.403881,1,0,0.0,0,0,0
172.18.0.9,1767573661.403881,1767573676.403881,1,0,0.0,0,0,0
172.18.0.9,1767573686.403881,1767573701.403881,1,0,0.0,0,0,0
172.18.0.9,1767573691.403881,1767573706.403881,1,0,0.0,0,0,0
172.18.0.9,1767573696.403881,1767573711.403881,1,0,0.0,0,0,0
172.18.0.9,1767573856.403881,1767573871.403881,1,0,0.0,0,0,0
172.18.0.9,1767573861.403881,1767573876.403881,1,0,0.0,0,0,0
172.18.0.9,1767573866.403881,1767573881.403881,1,0,0.0,0,0,0
172.18.0.9,1767573926.403881,1767573941.403881,1,0,0.0,0,0,0
172.18.0.9,1767573931.403881,1767573946.403881,1,0,0.0,0,0,0
172.18.0.9,1767573936.403881,1767573951.403881,1,0,0.0,0,0,0
172.18.0.9,1767574066.403881,1767574081.403881,1,0,0.0,0,0,0
172.18.0.9,1767574071.403881,1767574086.403881,1,0,0.0,0,0,0
172.18.0.9,1767574076.403881,1767574091.403881,1,0,0.0,0,0,0
172.18.0.9,1767574116.403881,1767574131.403881,1,0,0.0,0,0,0
172.18.0.9,1767574121.403881,1767574136.403881,1,0,0.0,0,0,0
172.18.0.9,1767574126.403881,1767574141.403881,1,0,0.0,0,0,0
172.18.0.9,1767574676.403881,1767574691.403881,1,0,0.0,0,0,0
172.18.0.9,1767574681.403881,1767574696.403881,1,0,0.0,0,0,0
172.18.0.9,1767574686.403881,1767574701.403881,1,0,0.0,0,0,0
172.18.0.9,1767574736.403881,1767574751.403881,1,0,0.0,0,0,0
172.18.0.9,1767574741.403881,1767574756.403881,1,0,0.0,0,0,0
172.18.0.9,1767574746.403881,1767574761.403881,1,0,0.0,0,0,0
172.18.0.9,1767574966.403881,1767574981.403881,1,0,0.0,0,0,0
172.18.0.9,1767574971.403881,1767574986.403881,1,0,0.0,0,0,0
172.18.0.9,1767574976.403881,1767574991.403881,1,0,0.0,0,0,0
172.18.0.9,1767575051.403881,1767575066.403881,1,0,0.0,0,0,0
172.18.0.9,1767575056.403881,1767575071.403881,1,0,0.0,0,0,0
172.18.0.9,1767575061.403881,1767575076.403881,1,0,0.0,0,0,0
172.18.0.9,1767575076.403881,1767575091.403881,1,0,0.0,0,0,0
172.18.0.9,1767575081.403881,1767575096.403881,1,0,0.0,0,0,0
172.18.0.9,1767575086.403881,1767575101.403881,1,0,0.0,0,0,0
172.18.0.9,1767575091.403881,1767575106.403881,1,0,0.0,0,0,0
172.18.0.9,1767575226.403881,1767575241.403881,1,0,0.0,0,0,0
172.18.0.9,1767575231.403881,1767575246.403881,1,0,0.0,0,0,0
172.18.0.9,1767575236.403881,1767575251.403881,1,0,0.0,0,0,0
172.18.0.9,1767575646.403881,1767575661.403881,1,0,0.0,0,0,0
172.18.0.9,1767575651.403881,1767575666.403881,1,0,0.0,0,0,0
172.18.0.9,1767575656.403881,1767575671.403881,1,0,0.0,0,0,0
172.18.0.9,1767575701.403881,1767575716.403881,1,0,0.0,0,0,0
172.18.0.9,1767575706.403881,1767575721.403881,1,0,0.0,0,0,0
172.18.0.9,1767575711.403881,1767575726.403881,1,0,0.0,0,0,0
172.18.0.9,1767575876.403881,1767575891.403881,1,0,0.0,0,0,0
172.18.0.9,1767575881.403881,1767575896.403881,1,0,0.0,0,0,0
172.18.0.9,1767575886.403881,1767575901.403881,1,0,0.0,0,0,0
172.18.0.9,1767575901.403881,1767575916.403881,1,0,0.0,0,0,0
172.18.0.9,1767575906.403881,1767575921.403881,1,0,0.0,0,0,0
172.18.0.9,1767575911.403881,1767575926.403881,1,0,0.0,0,0,0
172.18.0.9,1767575936.403881,1767575951.403881,1,0,0.0,0,0,0
172.18.0.9,1767575941.403881,1767575956.403881,1,0,0.0,0,0,0
172.18.0.9,1767575946.403881,1767575961.403881,1,0,0.0,0,0,0
172.18.0.9,1767575966.403881,1767575981.403881,1,0,0.0,0,0,0
172.18.0.9,1767575971.403881,1767575986.403881,1,0,0.0,0,0,0
172.18.0.9,1767575976.403881,1767575991.403881,1,0,0.0,0,0,0
172.18.0.9,1767576011.403881,1767576026.403881,1,0,0.0,0,0,0
172.18.0.9,1767576016.403881,1767576031.403881,1,0,0.0,0,0,0
172.18.0.9,1767576021.403881,1767576036.403881,1,0,0.0,0,0,0
172.18.0.9,1767576106.403881,1767576121.403881,1,0,0.0,0,0,0
172.18.0.9,1767576111.403881,1767576126.403881,1,0,0.0,0,0,0
172.18.0.9,1767576116.403881,1767576131.403881,1,0,0.0,0,0,0
172.18.0.9,1767576391.403881,1767576406.403881,1,0,0.0,0,0,0
172.18.0.9,1767576396.403881,1767576411.403881,1,0,0.0,0,0,0
172.18.0.9,1767576401.403881,1767576416.403881,1,0,0.0,0,0,0
172.18.0.9,1767576421.403881,1767576436.403881,1,0,0.0,0,0,0
172.18.0.9,1767576426.403881,1767576441.403881,1,0,0.0,0,0,0
172.18.0.9,1767576431.403881,1767576446.403881,1,0,0.0,0,0,0
172.18.0.9,1767576536.403881,1767576551.403881,1,0,0.0,0,0,0
172.18.0.9,1767576541.403881,1767576556.403881,1,0,0.0,0,0,0
172.18.0.9,1767576546.403881,1767576561.403881,1,0,0.0,0,0,0
172.18.0.9,1767576696.403881,1767576711.403881,1,0,0.0,0,0,0
172.18.0.9,1767576701.403881,1767576716.403881,1,0,0.0,0,0,0
172.18.0.9,1767576706.403881,1767576721.403881,1,0,0.0,0,0,0
172.18.0.9,1767577036.403881,1767577051.403881,1,0,0.0,0,0,0
172.18.0.9,1767577041.403881,1767577056.403881,1,0,0.0,0,0,0
172.18.0.9,1767577046.403881,1767577061.403881,1,0,0.0,0,0,0
172.18.0.9,1767577206.403881,1767577221.403881,1,0,0.0,0,0,0
172.18.0.9,1767577211.403881,1767577226.403881,1,0,0.0,0,0,0
172.18.0.9,1767577216.403881,1767577231.403881,1,0,0.0,0,0,0
172.18.0.9,1767577456.403881,1767577471.403881,1,0,0.0,0,0,0
172.18.0.9,1767577461.403881,1767577476.403881,1,0,0.0,0,0,0
172.18.0.9,1767577466.403881,1767577481.403881,1,0,0.0,0,0,0
172.18.0.9,1767577471.403881,1767577486.403881,1,0,0.0,0,0,0
172.18.0.9,1767577701.403881,1767577716.403881,1,0,0.0,0,0,0
172.18.0.9,1767577706.403881,1767577721.403881,1,0,0.0,0,0,0
172.18.0.9,1767577711.403881,1767577726.403881,1,0,0.0,0,0,0
172.18.0.9,1767577931.403881,1767577946.403881,1,0,0.0,0,0,0
172.18.0.9,1767577936.403881,1767577951.403881,1,0,0.0,0,0,0
172.18.0.9,1767577941.403881,1767577956.403881,1,0,0.0,0,0,0
172.18.0.9,1767578046.403881,1767578061.403881,1,0,0.0,0,0,0
172.18.0.9,1767578051.403881,1767578066.403881,1,0,0.0,0,0,0
172.18.0.9,1767578056.403881,1767578071.403881,1,0,0.0,0,0,0
172.18.0.9,1767578331.403881,1767578346.403881,1,0,0.0,0,0,0
172.18.0.9,1767578336.403881,1767578351.403881,1,0,0.0,0,0,0
172.18.0.9,1767578341.403881,1767578356.403881,1,0,0.0,0,0,0
172.18.0.9,1767578481.403881,1767578496.403881,1,0,0.0,0,0,0
172.18.0.9,1767578486.403881,1767578501.403881,1,0,0.0,0,0,0
172.18.0.9,1767578491.403881,1767578506.403881,1,0,0.0,0,0,0
172.18.0.9,1767578616.403881,1767578631.403881,1,0,0.0,0,0,0
172.18.0.9,1767578621.403881,1767578636.403881,1,0,0.0,0,0,0
172.18.0.9,1767578626.403881,1767578641.403881,1,0,0.0,0,0,0
172.18.0.9,1767578631.403881,1767578646.403881,1,0,0.0,0,0,0
172.18.0.9,1767578661.403881,1767578676.403881,1,0,0.0,0,0,0
172.18.0.9,1767578666.403881,1767578681.403881,1,0,0.0,0,0,0
172.18.0.9,1767578671.403881,1767578686.403881,1,0,0.0,0,0,0
172.18.0.9,1767578696.403881,1767578711.403881,1,0,0.0,0,0,0
172.18.0.9,1767578701.403881,1767578716.403881,1,0,0.0,0,0,0
172.18.0.9,1767578706.403881,1767578721.403881,1,0,0.0,0,0,0
172.18.0.9,1767578801.403881,1767578816.403881,1,0,0.0,0,0,0
172.18.0.9,1767578806.403881,1767578821.403881,1,0,0.0,0,0,0
172.18.0.9,1767578811.403881,1767578826.403881,1,0,0.0,0,0,0
172.18.0.9,1767579031.403881,1767579046.403881,1,0,0.0,0,0,0
172.18.0.9,1767579036.403881,1767579051.403881,1,0,0.0,0,0,0
172.18.0.9,1767579041.403881,1767579056.403881,1,0,0.0,0,0,0
172.18.0.9,1767579091.403881,1767579106.403881,1,0,0.0,0,0,0
172.18.0.9,1767579096.403881,1767579111.403881,1,0,0.0,0,0,0
172.18.0.9,1767579101.403881,1767579116.403881,1,0,0.0,0,0,0
172.18.0.9,1767579261.403881,1767579276.403881,1,0,0.0,0,0,0
172.18.0.9,1767579266.403881,1767579281.403881,1,0,0.0,0,0,0
172.18.0.9,1767579271.403881,1767579286.403881,1,0,0.0,0,0,0
172.18.0.9,1767579371.403881,1767579386.403881,1,0,0.0,0,0,0
172.18.0.9,1767579376.403881,1767579391.403881,1,0,0.0,0,0,0
172.18.0.9,1767579381.403881,1767579396.403881,1,0,0.0,0,0,0
172.18.0.9,1767579731.403881,1767579746.403881,1,0,0.0,0,0,0
172.18.0.9,1767579736.403881,1767579751.403881,1,0,0.0,0,0,0
172.18.0.9,1767579741.403881,1767579756.403881,1,0,0.0,0,0,0
172.18.0.9,1767579771.403881,1767579786.403881,1,0,0.0,0,0,0
172.18.0.9,1767579776.403881,1767579791.403881,1,0,0.0,0,0,0
172.18.0.9,1767579781.403881,1767579796.403881,1,0,0.0,0,0,0
172.18.0.9,1767579871.403881,1767579886.403881,1,0,0.0,0,0,0
172.18.0.9,1767579876.403881,1767579891.403881,1,0,0.0,0,0,0
172.18.0.9,1767579881.403881,1767579896.403881,1,0,0.0,0,0,0
172.18.0.9,1767580096.403881,1767580111.403881,1,0,0.0,0,0,0
172.18.0.9,1767580101.403881,1767580116.403881,1,0,0.0,0,0,0
172.18.0.9,1767580106.403881,1767580121.403881,1,0,0.0,0,0,0
172.18.0.9,1767580181.403881,1767580196.403881,1,0,0.0,0,0,0
172.18.0.9,1767580186.403881,1767580201.403881,1,0,0.0,0,0,0
172.18.0.9,1767580191.403881,1767580206.403881,1,0,0.0,0,0,0
172.18.0.9,1767580236.403881,1767580251.403881,1,0,0.0,0,0,0
172.18.0.9,1767580241.403881,1767580256.403881,1,0,0.0,0,0,0
172.18.0.9,1767580246.403881,1767580261.403881,1,0,0.0,0,0,0
172.18.0.9,1767580426.403881,1767580441.403881,1,0,0.0,0,0,0
172.18.0.9,1767580431.403881,1767580446.403881,1,0,0.0,0,0,0
172.18.0.9,1767580436.403881,1767580451.403881,1,0,0.0,0,0,0
172.18.0.9,1767580576.403881,1767580591.403881,1,0,0.0,0,0,0
172.18.0.9,1767580581.403881,1767580596.403881,1,0,0.0,0,0,0
172.18.0.9,1767580586.403881,1767580601.403881,1,0,0.0,0,0,0
172.18.0.9,1767580721.403881,1767580736.403881,1,0,0.0,0,0,0
172.18.0.9,1767580726.403881,1767580741.403881,1,0,0.0,0,0,0
172.18.0.9,1767580731.403881,1767580746.403881,1,0,0.0,0,0,0
172.18.0.9,1767581241.403881,1767581256.403881,1,0,0.0,0,0,0
172.18.0.9,1767581246.403881,1767581261.403881,1,0,0.0,0,0,0
172.18.0.9,1767581251.403881,1767581266.403881,1,0,0.0,0,0,0
172.18.0.9,1767581301.403881,1767581316.403881,1,0,0.0,0,0,0
172.18.0.9,1767581306.403881,1767581321.403881,1,0,0.0,0,0,0
172.18.0.9,1767581311.403881,1767581326.403881,1,0,0.0,0,0,0
172.18.0.9,1767581321.403881,1767581336.403881,1,0,0.0,0,0,0
172.18.0.9,1767581326.403881,1767581341.403881,1,0,0.0,0,0,0
172.18.0.9,1767581331.403881,1767581346.403881,1,0,0.0,0,0,0
172.18.0.9,1767581406.403881,1767581421.403881,1,0,0.0,0,0,0
172.18.0.9,1767581411.403881,1767581426.403881,1,0,0.0,0,0,0
172.18.0.9,1767581416.403881,1767581431.403881,1,0,0.0,0,0,0
172.18.0.9,1767581531.403881,1767581546.403881,1,0,0.0,0,0,0
172.18.0.9,1767581536.403881,1767581551.403881,1,0,0.0,0,0,0
172.18.0.9,1767581541.403881,1767581556.403881,1,0,0.0,0,0,0
172.18.0.9,1767581581.403881,1767581596.403881,1,0,0.0,0,0,0
172.18.0.9,1767581586.403881,1767581601.403881,1,0,0.0,0,0,0
172.18.0.9,1767581591.403881,1767581606.403881,1,0,0.0,0,0,0
172.18.0.9,1767581686.403881,1767581701.403881,1,0,0.0,0,0,0
172.18.0.9,1767581691.403881,1767581706.403881,1,0,0.0,0,0,0
172.18.0.9,1767581696.403881,1767581711.403881,1,0,0.0,0,0,0
172.18.0.9,1767581821.403881,1767581836.403881,1,0,0.0,0,0,0
172.18.0.9,1767581826.403881,1767581841.403881,1,0,0.0,0,0,0
172.18.0.9,1767581831.403881,1767581846.403881,1,0,0.0,0,0,0
172.18.0.9,1767581911.403881,1767581926.403881,1,0,0.0,0,0,0
172.18.0.9,1767581916.403881,1767581931.403881,1,0,0.0,0,0,0
172.18.0.9,1767581921.403881,1767581936.403881,1,0,0.0,0,0,0
172.18.0.9,1767581996.403881,1767582011.403881,1,0,0.0,0,0,0
172.18.0.9,1767582001.403881,1767582016.403881,1,0,0.0,0,0,0
172.18.0.9,1767582006.403881,1767582021.403881,1,0,0.0,0,0,0
172.18.0.9,1767582041.403881,1767582056.403881,1,0,0.0,0,0,0
172.18.0.9,1767582046.403881,1767582061.403881,1,0,0.0,0,0,0
172.18.0.9,1767582051.403881,1767582066.403881,1,0,0.0,0,0,0
172.18.0.9,1767582126.403881,1767582141.403881,1,0,0.0,0,0,0
172.18.0.9,1767582131.403881,1767582146.403881,1,0,0.0,0,0,0
172.18.0.9,1767582136.403881,1767582151.403881,1,0,0.0,0,0,0
172.18.0.9,1767582141.403881,1767582156.403881,1,0,0.0,0,0,0
172.18.0.9,1767582186.403881,1767582201.403881,1,0,0.0,0,0,0
172.18.0.9,1767582191.403881,1767582206.403881,1,0,0.0,0,0,0
172.18.0.9,1767582196.403881,1767582211.403881,1,0,0.0,0,0,0
172.18.0.9,1767582301.403881,1767582316.403881,1,0,0.0,0,0,0
172.18.0.9,1767582306.403881,1767582321.403881,1,0,0.0,0,0,0
172.18.0.9,1767582311.403881,1767582326.403881,1,0,0.0,0,0,0
172.18.0.9,1767582346.403881,1767582361.403881,1,0,0.0,0,0,0
172.18.0.9,1767582351.403881,1767582366.403881,1,0,0.0,0,0,0
172.18.0.9,1767582356.403881,1767582371.403881,1,0,0.0,0,0,0
172.18.0.9,1767582451.403881,1767582466.403881,1,0,0.0,0,0,0
172.18.0.9,1767582456.403881,1767582471.403881,1,0,0.0,0,0,0
172.18.0.9,1767582461.403881,1767582476.403881,1,0,0.0,0,0,0
172.18.0.9,1767582476.403881,1767582491.403881,1,0,0.0,0,0,0
172.18.0.9,1767582481.403881,1767582496.403881,1,0,0.0,0,0,0
172.18.0.9,1767582486.403881,1767582501.403881,1,0,0.0,0,0,0
172.18.0.9,1767582716.403881,1767582731.403881,1,0,0.0,0,0,0
172.18.0.9,1767582721.403881,1767582736.403881,1,0,0.0,0,0,0
172.18.0.9,1767582726.403881,1767582741.403881,1,0,0.0,0,0,0
172.18.0.9,1767582826.403881,1767582841.403881,1,0,0.0,0,0,0
172.18.0.9,1767582831.403881,1767582846.403881,1,0,0.0,0,0,0
172.18.0.9,1767582836.403881,1767582851.403881,1,0,0.0,0,0,0
172.18.0.9,1767582886.403881,1767582901.403881,1,0,0.0,0,0,0
172.18.0.9,1767582891.403881,1767582906.403881,1,0,0.0,0,0,0
172.18.0.9,1767582896.403881,1767582911.403881,1,0,0.0,0,0,0
172.18.0.9,1767583056.403881,1767583071.403881,1,0,0.0,0,0,0
172.18.0.9,1767583061.403881,1767583076.403881,1,0,0.0,0,0,0
172.18.0.9,1767583066.403881,1767583081.403881,1,0,0.0,0,0,0
172.18.0.9,1767583121.403881,1767583136.403881,1,0,0.0,0,0,0
172.18.0.9,1767583126.403881,1767583141.403881,1,0,0.0,0,0,0
172.18.0.9,1767583131.403881,1767583146.403881,1,0,0.0,0,0,0
172.18.0.9,1767583191.403881,1767583206.403881,1,0,0.0,0,0,0
172.18.0.9,1767583196.403881,1767583211.403881,1,0,0.0,0,0,0
172.18.0.9,1767583201.403881,1767583216.403881,1,0,0.0,0,0,0
172.18.0.9,1767583316.403881,1767583331.403881,1,0,0.0,0,0,0
172.18.0.9,1767583321.403881,1767583336.403881,1,0,0.0,0,0,0
172.18.0.9,1767583326.403881,1767583341.403881,1,0,0.0,0,0,0
172.18.0.9,1767583416.403881,1767583431.403881,1,0,0.0,0,0,0
172.18.0.9,1767583421.403881,1767583436.403881,1,0,0.0,0,0,0
172.18.0.9,1767583426.403881,1767583441.403881,1,0,0.0,0,0,0
172.18.0.9,1767583456.403881,1767583471.403881,1,0,0.0,0,0,0
172.18.0.9,1767583461.403881,1767583476.403881,1,0,0.0,0,0,0
172.18.0.9,1767583466.403881,1767583481.403881,1,0,0.0,0,0,0
172.18.0.9,1767583471.403881,1767583486.403881,1,0,0.0,0,0,0
172.18.0.9,1767583476.403881,1767583491.403881,1,0,0.0,0,0,0
172.18.0.9,1767583481.403881,1767583496.403881,1,0,0.0,0,0,0
172.18.0.9,1767583486.403881,1767583501.403881,1,0,0.0,0,0,0
172.18.0.9,1767583491.403881,1767583506.403881,1,0,0.0,0,0,0
172.18.0.9,1767583601.403881,1767583616.403881,1,0,0.0,0,0,0
172.18.0.9,1767583606.403881,1767583621.403881,1,0,0.0,0,0,0
172.18.0.9,1767583611.403881,1767583626.403881,1,0,0.0,0,0,0
172.18.0.9,1767583616.403881,1767583631.403881,1,0,0.0,0,0,0
172.18.0.9,1767583621.403881,1767583636.403881,1,0,0.0,0,0,0
172.18.0.9,1767583631.403881,1767583646.403881,1,0,0.0,0,0,0
172.18.0.9,1767583636.403881,1767583651.403881,1,0,0.0,0,0,0
172.18.0.9,1767583641.403881,1767583656.403881,1,0,0.0,0,0,0
172.18.0.9,1767583881.403881,1767583896.403881,1,0,0.0,0,0,0
172.18.0.9,1767583886.403881,1767583901.403881,1,0,0.0,0,0,0
172.18.0.9,1767583891.403881,1767583906.403881,1,0,0.0,0,0,0
172.18.0.9,1767583936.403881,1767583951.403881,1,0,0.0,0,0,0
172.18.0.9,1767583941.403881,1767583956.403881,1,0,0.0,0,0,0
172.18.0.9,1767583946.403881,1767583961.403881,1,0,0.0,0,0,0
172.18.0.9,1767584016.403881,1767584031.403881,1,0,0.0,0,0,0
172.18.0.9,1767584021.403881,1767584036.403881,1,0,0.0,0,0,0
172.18.0.9,1767584026.403881,1767584041.403881,1,0,0.0,0,0,0
172.18.0.9,1767584426.403881,1767584441.403881,1,0,0.0,0,0,0
172.18.0.9,1767584431.403881,1767584446.403881,1,0,0.0,0,0,0
172.18.0.9,1767584436.403881,1767584451.403881,1,0,0.0,0,0,0
172.18.0.9,1767584491.403881,1767584506.403881,1,0,0.0,0,0,0
172.18.0.9,1767584496.403881,1767584511.403881,1,0,0.0,0,0,0
172.18.0.9,1767584501.403881,1767584516.403881,1,0,0.0,0,0,0
172.18.0.9,1767584506.403881,1767584521.403881,1,0,0.0,0,0,0
172.18.0.9,1767584511.403881,1767584526.403881,1,0,0.0,0,0,0
172.18.0.9,1767584516.403881,1767584531.403881,1,0,0.0,0,0,0
172.18.0.9,1767584521.403881,1767584536.403881,1,0,0.0,0,0,0
172.18.0.9,1767584526.403881,1767584541.403881,1,0,0.0,0,0,0
172.18.0.9,1767584536.403881,1767584551.403881,1,0,0.0,0,0,0
172.18.0.9,1767584541.403881,1767584556.403881,1,0,0.0,0,0,0
172.18.0.9,1767584546.403881,1767584561.403881,1,0,0.0,0,0,0
172.18.0.9,1767584731.403881,1767584746.403881,1,0,0.0,0,0,0
172.18.0.9,1767584736.403881,1767584751.403881,1,0,0.0,0,0,0
172.18.0.9,1767584741.403881,1767584756.403881,1,0,0.0,0,0,0
172.18.0.9,1767584906.403881,1767584921.403881,1,0,0.0,0,0,0
172.18.0.9,1767584911.403881,1767584926.403881,1,0,0.0,0,0,0
172.18.0.9,1767584916.403881,1767584931.403881,1,0,0.0,0,0,0
172.18.0.9,1767585311.403881,1767585326.403881,1,0,0.0,0,0,0
172.18.0.9,1767585316.403881,1767585331.403881,1,0,0.0,0,0,0
172.18.0.9,1767585321.403881,1767585336.403881,1,0,0.0,0,0,0
172.18.0.9,1767585661.403881,1767585676.403881,1,0,0.0,0,0,0
